 2026-07-29 12:39:14 container,info,debug [CONTAINER]: postgres: *** start
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'visit_abandoned': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'guarded_min': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'guarded_max': 1073741824
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'guarded_precise': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'guarded_sample_rate': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'guarded_sample_seed': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'generic_collect': 10000
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_reclaim_on_free': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_full_retain': 2
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_max_candidates': 4
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'max_vabits': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'pagemap_commit': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_commit_on_demand': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_max_reclaim': -1
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'page_cross_thread_max_reclaim': 32
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'allow_thp': 1
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'minimal_purge_size': 0 KiB
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'arena_max_object_size': 2097152 KiB
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: option 'arena_is_numa_local': 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: debug level : 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: secure level: 0
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: mem tracking: none
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: mimalloc: reserved 1048576 KiB memory
 2026-07-30 20:30:06 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:06.041385Z  INFO fastadhunter: fastadhunter starting config_path=/config/fastadhunter.toml data_dir=/data mode=Dns
 2026-07-30 20:30:08 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:08.335976Z  INFO fastadhunter: ruleset compiled from cache rules=702415
 2026-07-30 20:30:08 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:08.347187Z  INFO fastadhunter: DNS listeners bound udp=[::]:53 tcp=[::]:53
 2026-07-30 20:30:08 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:08.350067Z  INFO fastadhunter::privilege::imp: dropped privileges after binding uid=65532 gid=65532
 2026-07-30 20:30:08 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:08.351424Z  INFO fastadhunter: API listening url=https://0.0.0.0:8443
 2026-07-30 20:30:15 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T17:30:15.410811Z  INFO fah_rules::lifecycle: scheduled refresh complete lists=16 refreshed=16 failed=0 rules=702166
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: *** stop
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:55:52.216322Z  INFO fastadhunter: fastadhunter shutting down
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: subproc 0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:  pages           peak       total     current       block      total#
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   touched   :     0           0           0                                ok
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   pages     :   340           3.4 K      20
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   abandoned :   283           1.4 K       5
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   reclaima  :     5
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   reclaimf  :     1.2 K
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   reabandon :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   waits     :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   extended  :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   retire    :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   searches  :     2.1 avg
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: 
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:  arenas          peak       total     current       block      total#
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   reserved  :     1.0 GiB     1.0 GiB     1.0 GiB
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   committed :   297.8 MiB   297.8 MiB   297.8 MiB
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   reset     :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   purged    :     1.3 GiB
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   arenas    :     1
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   rollback  :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   mmaps     :     4
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   commits   :   300
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   resets    :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   purges    :     1.9 K
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   guarded   :     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   theaps    :    10         101           0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   heaps     :     1           1           1
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   heap waits:     0
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: 
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:  process         peak       total     current       block      total#
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   threads   :    11         102           1
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   numa nodes:     1
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   elapsed   :  8746.205 s
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter:   process   : user: 47.950 s, system: 20.405 s, faults: 0, peak rss: 167.6 MiB, peak commit: 297.8 MiB
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: 
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: mimalloc: process done: 0xFFFFF7FFD0C8
 2026-07-30 22:55:52 container,info,debug [CONTAINER]: fastadhunter: *** exited with status 0
 2026-07-30 22:56:07 container,info,debug [CONTAINER]: fastadhunter: *** removing files
 2026-07-30 22:56:10 container,info,debug [CONTAINER]: fastadhunter: *** remove done
 2026-07-30 22:58:24 container,info,debug [CONTAINER]: fastadhunter: *** repull
 2026-07-30 22:58:24 container,info,debug [CONTAINER]: fastadhunter: *** extracting tar archived image: fastadhunter-arm64-0.2.8.tar
 2026-07-30 22:58:36 container,info,debug [CONTAINER]: fastadhunter: *** download/extract done
 2026-07-30 22:58:59 container,info,debug [CONTAINER]: fastadhunter: *** start
 2026-07-30 22:58:59 container,info,debug [CONTAINER]: fastadhunter: *** started PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin SSL_CERT_FILE=/etc/ssl/certs/ca-certificates.crt MIMALLOC_PURGE_DELAY=100 MIMALLOC_PURGE_DECOMMITS=1 MIMALLOC_ARENA_EAGER_COMMIT=0 TZ=Europe/Bucharest /fastadhunter
 2026-07-30 22:59:00 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:00.072173Z  INFO fastadhunter: fastadhunter starting config_path=/config/fastadhunter.toml data_dir=/data mode=Dns
 2026-07-30 22:59:02 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:02.312597Z  INFO fastadhunter: ruleset compiled from cache rules=702166
 2026-07-30 22:59:02 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:02.334904Z  INFO fastadhunter: DNS listeners bound udp=[::]:53 tcp=[::]:53
 2026-07-30 22:59:02 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:02.336969Z  INFO fastadhunter::privilege::imp: dropped privileges after binding uid=65532 gid=65532
 2026-07-30 22:59:02 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:02.338676Z  INFO fastadhunter: API listening url=https://0.0.0.0:8443
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322159Z  INFO fah_rules::lifecycle: list refreshed list=big.oisd.nl active=336898 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322224Z  INFO fah_rules::lifecycle: list refreshed list=filter_1 active=160954 inactive=557 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322242Z  INFO fah_rules::lifecycle: list refreshed list=filter_2 active=6540 inactive=0 parse_errors=12
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322257Z  INFO fah_rules::lifecycle: list refreshed list=filter_3 active=3509 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322274Z  INFO fah_rules::lifecycle: list refreshed list=filter_11 active=9240 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322288Z  INFO fah_rules::lifecycle: list refreshed list=filter_18 active=155654 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322302Z  INFO fah_rules::lifecycle: list refreshed list=filter_30 active=33154 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322315Z  INFO fah_rules::lifecycle: list refreshed list=filter_43 active=175 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322329Z  INFO fah_rules::lifecycle: list refreshed list=filter_48 active=220780 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322342Z  INFO fah_rules::lifecycle: list refreshed list=filter_50 active=2857 inactive=195 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322355Z  INFO fah_rules::lifecycle: list refreshed list=filter_59 active=1083 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322368Z  INFO fah_rules::lifecycle: list refreshed list=filter_63 active=386 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322381Z  INFO fah_rules::lifecycle: list refreshed list=dyndns active=1523 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322394Z  INFO fah_rules::lifecycle: list refreshed list=hosts active=96767 inactive=0 parse_errors=1
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322407Z  INFO fah_rules::lifecycle: list refreshed list=spy active=347 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322420Z  INFO fah_rules::lifecycle: list refreshed list=doh-vpn-proxy-bypass active=17542 inactive=0 parse_errors=0
 2026-07-30 22:59:09 container,info,debug [CONTAINER]: fastadhunter: 2026-07-30T19:59:09.322437Z  INFO fah_rules::lifecycle: scheduled refresh complete lists=16 refreshed=16 failed=0 rules=702178
 2026-07-31 00:52:17 container,info,debug [CONTAINER]: postgres: *** stop
 2026-07-31 00:52:17 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:17.970 EEST [1] LOG:  received smart shutdown request
 2026-07-31 00:52:17 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:17.991 EEST [1] LOG:  background worker "logical replication launcher" (PID 27) exited with exit code 1
 2026-07-31 00:52:17 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:17.994 EEST [22] LOG:  shutting down
 2026-07-31 00:52:17 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:17.996 EEST [22] LOG:  checkpoint starting: shutdown immediate
 2026-07-31 00:52:18 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:18.000 EEST [22] LOG:  checkpoint complete: wrote 0 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.001 s, total=0.006 s; sync files=0, longest=0.000 s, average=0.000 s; distance=0 kB, estimate=21024 kB; lsn=0/302EB70, redo lsn=0/302EB70
 2026-07-31 00:52:18 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:52:18.034 EEST [1] LOG:  database system is shut down
 2026-07-31 00:52:18 container,info,debug [CONTAINER]: postgres: *** exited with status 0
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: *** start
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: *** started PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin GOSU_VERSION=1.19 LANG=en_US.utf8 PG_MAJOR=17 PG_VERSION=17.10 PG_SHA256=078a03516dcdbdb705fecaf415ea3d13a956c589e46f09fed68a06fb00598c90 DOCKER_PG_LLVM_DEPS=llvm21-dev ttclang21 PGDATA=/var/lib/postgresql/data/pgdata POSTGRES_DB=fastadhunter POSTGRES_PASSWORD=0penGate5%! POSTGRES_USER=fah POSTGRES_INITDB_ARGS=--encoding='UTF8' --lc-collate='C' --lc-ctype='C' TZ=Europe/Bucharest docker-entrypoint.sh postgres
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: PostgreSQL Database directory appears to contain a database; Skipping initialization
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.689 EEST [1] LOG:  starting PostgreSQL 17.10 on aarch64-unknown-linux-musl, compiled by gcc (Alpine 15.2.0) 15.2.0, 64-bit
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.689 EEST [1] LOG:  listening on IPv4 address "0.0.0.0", port 5432
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.689 EEST [1] LOG:  listening on IPv6 address "::", port 5432
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.694 EEST [1] LOG:  listening on Unix socket "/var/run/postgresql/.s.PGSQL.5432"
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.707 EEST [24] LOG:  database system was shut down at 2026-07-31 00:52:18 EEST
 2026-07-31 00:53:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:53:07.725 EEST [1] LOG:  database system is ready to accept connections
 2026-07-31 00:58:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:58:07.801 EEST [22] LOG:  checkpoint starting: time
 2026-07-31 00:58:07 container,info,debug [CONTAINER]: postgres: 2026-07-31 00:58:07.823 EEST [22] LOG:  checkpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.007 s, sync=0.002 s, total=0.022 s; sync files=2, longest=0.001 s, average=0.001 s; distance=0 kB, estimate=0 kB; lsn=0/302EC78, redo lsn=0/302EC20
 2026-07-31 07:43:41 container,info,debug [CONTAINER]: fastadhunter: *** stop
 2026-07-31 07:43:41 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:43:41.197208Z  INFO fastadhunter: fastadhunter shutting down
 2026-07-31 07:43:41 container,info,debug [CONTAINER]: fastadhunter: *** exited with status 0
 2026-07-31 07:43:51 container,info,debug [CONTAINER]: fastadhunter: *** removing files
 2026-07-31 07:43:54 container,info,debug [CONTAINER]: fastadhunter: *** remove done
 2026-07-31 07:46:12 container,info,debug [CONTAINER]: fastadhunter: *** repull
 2026-07-31 07:46:12 container,info,debug [CONTAINER]: fastadhunter: *** extracting tar archived image: fastadhunter-arm64-0.2.9.tar
 2026-07-31 07:46:24 container,info,debug [CONTAINER]: fastadhunter: *** download/extract done
 2026-07-31 07:50:50 container,info,debug [CONTAINER]: fastadhunter: *** start
 2026-07-31 07:50:50 container,info,debug [CONTAINER]: fastadhunter: *** started PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin SSL_CERT_FILE=/etc/ssl/certs/ca-certificates.crt MIMALLOC_PURGE_DELAY=100 MIMALLOC_PURGE_DECOMMITS=1 MIMALLOC_ARENA_EAGER_COMMIT=0 TZ=Europe/Bucharest /fastadhunter
 2026-07-31 07:50:50 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:50.492198Z  INFO fastadhunter: fastadhunter starting config_path=/config/fastadhunter.toml data_dir=/data mode=Dns
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.731798Z  INFO fah_rules::lifecycle: refresh schedule restored from cached copies lists=15
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.732389Z  INFO fastadhunter: ruleset compiled from cache rules=701907
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.744938Z  INFO fastadhunter: DNS listeners bound udp=[::]:53 tcp=[::]:53
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.749126Z  INFO fastadhunter::privilege::imp: dropped privileges after binding uid=65532 gid=65532
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.751338Z  INFO fastadhunter: API listening url=https://0.0.0.0:8443
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.751557Z  INFO fastadhunter: stale-while-refresh pool started workers=3
 2026-07-31 07:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:52.751673Z  INFO fastadhunter: cache cleanup scheduler started
 2026-07-31 07:50:55 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:55.449780Z  INFO fah_rules::lifecycle: list refreshed list=spy active=347 inactive=0 parse_errors=0
 2026-07-31 07:50:55 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T04:50:55.449842Z  INFO fah_rules::lifecycle: scheduled refresh complete lists=1 refreshed=1 failed=0 rules=702178
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.633755Z  INFO fah_rules::lifecycle: list refreshed list=big.oisd.nl active=337417 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.634137Z  INFO fah_rules::lifecycle: list refreshed list=filter_1 active=161217 inactive=557 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.634340Z  INFO fah_rules::lifecycle: list refreshed list=filter_2 active=6540 inactive=0 parse_errors=12
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.634531Z  INFO fah_rules::lifecycle: list refreshed list=filter_3 active=3509 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.634718Z  INFO fah_rules::lifecycle: list refreshed list=filter_11 active=9115 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.634904Z  INFO fah_rules::lifecycle: list refreshed list=filter_18 active=156022 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.635092Z  INFO fah_rules::lifecycle: list refreshed list=filter_30 active=33373 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.635276Z  INFO fah_rules::lifecycle: list refreshed list=filter_43 active=175 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.635459Z  INFO fah_rules::lifecycle: list refreshed list=filter_48 active=216004 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.635642Z  INFO fah_rules::lifecycle: list refreshed list=filter_50 active=2857 inactive=195 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.635824Z  INFO fah_rules::lifecycle: list refreshed list=filter_59 active=1083 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.636007Z  INFO fah_rules::lifecycle: list refreshed list=filter_63 active=387 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.636366Z  INFO fah_rules::lifecycle: list refreshed list=dyndns active=1523 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.636693Z  INFO fah_rules::lifecycle: list refreshed list=hosts active=96767 inactive=0 parse_errors=1
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.637012Z  INFO fah_rules::lifecycle: list refreshed list=doh-vpn-proxy-bypass active=17549 inactive=0 parse_errors=0
 2026-07-31 22:59:58 container,info,debug [CONTAINER]: fastadhunter: 2026-07-31T19:59:58.637335Z  INFO fah_rules::lifecycle: scheduled refresh complete lists=15 refreshed=15 failed=0 rules=697396
 2026-08-01 07:50:55 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T04:50:55.216440Z  INFO fah_rules::lifecycle: list refreshed list=spy active=347 inactive=0 parse_errors=0
 2026-08-01 07:50:55 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T04:50:55.216481Z  INFO fah_rules::lifecycle: scheduled refresh complete lists=1 refreshed=1 failed=0 rules=697396
 2026-08-01 07:56:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T04:56:52.754385Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=1 stale_removed=0 bytes_freed=432 entries_before=1100 entries_after=1099 duration_us=621
 2026-08-01 08:02:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:02:52.755508Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=4 stale_removed=0 bytes_freed=1680 entries_before=1099 entries_after=1095 duration_us=1600
 2026-08-01 08:08:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:08:52.759149Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=78 stale_removed=0 bytes_freed=56480 entries_before=1095 entries_after=1017 duration_us=5580
 2026-08-01 08:14:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:14:52.755367Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=7 stale_removed=0 bytes_freed=3024 entries_before=1029 entries_after=1022 duration_us=733
 2026-08-01 08:20:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:20:52.756623Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=18 stale_removed=0 bytes_freed=24816 entries_before=1022 entries_after=1004 duration_us=1507
 2026-08-01 08:26:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:26:52.756036Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=25 stale_removed=0 bytes_freed=15104 entries_before=1004 entries_after=979 duration_us=1576
 2026-08-01 08:32:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:32:52.754636Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=5 stale_removed=0 bytes_freed=3440 entries_before=979 entries_after=974 duration_us=611
 2026-08-01 08:38:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:38:52.754527Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=6 stale_removed=0 bytes_freed=4512 entries_before=974 entries_after=968 duration_us=766
 2026-08-01 08:44:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:44:52.754859Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=8 stale_removed=0 bytes_freed=5376 entries_before=983 entries_after=975 duration_us=849
 2026-08-01 08:50:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:50:52.753273Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=1 stale_removed=0 bytes_freed=432 entries_before=975 entries_after=974 duration_us=289
 2026-08-01 08:56:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T05:56:52.755341Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=8 stale_removed=0 bytes_freed=9856 entries_before=974 entries_after=966 duration_us=805
 2026-08-01 09:02:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:02:52.753930Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=2 stale_removed=0 bytes_freed=864 entries_before=966 entries_after=964 duration_us=449
 2026-08-01 09:08:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:08:52.753331Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=1 stale_removed=0 bytes_freed=432 entries_before=964 entries_after=963 duration_us=276
 2026-08-01 09:20:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:20:52.753504Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=1 stale_removed=0 bytes_freed=432 entries_before=963 entries_after=962 duration_us=256
 2026-08-01 09:26:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:26:52.754670Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=3 stale_removed=0 bytes_freed=1296 entries_before=962 entries_after=959 duration_us=562
 2026-08-01 09:32:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:32:52.753666Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=1 stale_removed=0 bytes_freed=432 entries_before=959 entries_after=958 duration_us=348
 2026-08-01 09:38:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:38:52.754475Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=2 stale_removed=0 bytes_freed=864 entries_before=958 entries_after=956 duration_us=378
 2026-08-01 09:44:52 container,info,debug [CONTAINER]: fastadhunter: 2026-08-01T06:44:52.755126Z  INFO fah_dns::pipeline: cache cleanup complete expired_removed=7 stale_removed=0 bytes_freed=3984 entries_before=958 entries_after=951 duration_us=808
